"keyID","languageID","text"
40131,fr,Eris Valimor Legacy Serenity Only SKIN
40131,ko,에리스 '발리모르의 유산' SKIN - 세레니티 전용 (무기한)
40131,ja,エリス バリモア・レガシー仕様セレニティー専用SKIN
40131,zh,厄里斯级瓦里莫遗产涂装
40126,fr,Catalyst Valimor Legacy Serenity Only SKIN
40126,es,Catalyst Valimor Legacy Serenity Only SKIN
40126,de,Catalyst Valimor Legacy Serenity Only SKIN
40126,en,Catalyst Valimor Legacy Serenity Only SKIN
40126,ru,Catalyst Valimor Legacy Serenity Only SKIN
40126,ko,카탈리스트 '발리모르의 유산' SKIN - 세레니티 전용 (무기한)
40126,ja,カタリスト バリモア・レガシー仕様セレニティー専用SKIN
40126,zh,促进级瓦里莫遗产涂装
40121,en,Algos Valimor Legacy Serenity Only SKIN
40121,es,Algos Valimor Legacy Serenity Only SKIN
40121,de,Algos Valimor Legacy Serenity Only SKIN
40121,fr,Algos Valimor Legacy Serenity Only SKIN
40121,ru,Algos Valimor Legacy Serenity Only SKIN
40121,ko,알고스 '발리모르의 유산' SKIN - 세레니티 전용 (무기한)
40121,ja,アルゴス バリモア・レガシー仕様セレニティー専用SKIN
40121,zh,阿尔格斯级瓦里莫遗产涂装
40116,ko,타라니스 '발리모르의 유산' SKIN - 세레니티 전용 (무기한)
40116,fr,Taranis Valimor Legacy Serenity Only SKIN
40116,ru,Taranis Valimor Legacy Serenity Only SKIN
40116,es,Taranis Valimor Legacy Serenity Only SKIN
40116,de,Taranis Valimor Legacy Serenity Only SKIN
40116,en,Taranis Valimor Legacy Serenity Only SKIN
40116,ja,タラニス バリモア・レガシー仕様セレニティー専用SKIN
40116,zh,塔纳尼斯级瓦里莫遗产涂装
40111,fr,Ares Valimor Legacy Serenity Only SKIN
40111,es,Ares Valimor Legacy Serenity Only SKIN
40111,ru,Ares Valimor Legacy Serenity Only SKIN
40111,de,Ares Valimor Legacy Serenity Only SKIN
40111,en,Ares Valimor Legacy Serenity Only SKIN
40111,ko,아레스 '발리모르의 유산' SKIN - 세레니티 전용 (무기한)
40111,ja,アレス バリモア・レガシー仕様セレニティー専用SKIN
40111,zh,阿瑞斯级瓦里莫遗产涂装
40106,es,Keres Valimor Legacy Serenity Only SKIN
40106,ru,Keres Valimor Legacy Serenity Only SKIN
40106,de,Keres Valimor Legacy Serenity Only SKIN
40106,en,Keres Valimor Legacy Serenity Only SKIN
40106,fr,Keres Valimor Legacy Serenity Only SKIN
40106,ko,케레스 '발리모르의 유산' SKIN - 세레니티 전용 (무기한)
40106,ja,ケレス バリモア・レガシー仕様セレニティー専用SKIN
40106,zh,克勒斯级瓦里莫遗产涂装
40101,fr,Nemesis Valimor Legacy Serenity Only SKIN
40101,es,Nemesis Valimor Legacy Serenity Only SKIN
40101,de,Nemesis Valimor Legacy Serenity Only SKIN
40101,en,Nemesis Valimor Legacy Serenity Only SKIN
40101,ru,Nemesis Valimor Legacy Serenity Only SKIN
40101,ko,네메시스 '발리모르의 유산' SKIN - 세레니티 전용 (무기한)
40101,ja,ネメシス バリモア・レガシー仕様セレニティー専用SKIN
40101,zh,纳美西斯级瓦里莫遗产涂装
40096,en,Helios Valimor Legacy Serenity Only SKIN
40096,es,Helios Valimor Legacy Serenity Only SKIN
40096,de,Helios Valimor Legacy Serenity Only SKIN
40096,fr,Helios Valimor Legacy Serenity Only SKIN
40096,ru,Helios Valimor Legacy Serenity Only SKIN
40096,ko,헬리오스 '발리모르의 유산' SKIN - 세레니티 전용 (무기한)
40096,ja,ヘリオス バリモア・レガシー仕様セレニティー専用SKIN
40096,zh,太阳神级瓦里莫遗产涂装
40091,es,Ishkur Valimor Legacy Serenity Only SKIN
40091,de,Ishkur Valimor Legacy Serenity Only SKIN
40091,fr,Ishkur Valimor Legacy Serenity Only SKIN
40091,en,Ishkur Valimor Legacy Serenity Only SKIN
40091,ru,Ishkur Valimor Legacy Serenity Only SKIN
40091,ko,이쉬쿠르 '발리모르의 유산' SKIN - 세레니티 전용 (무기한)
40091,ja,イシュカー バリモア・レガシー仕様セレニティー専用SKIN
40091,zh,伊什库尔级瓦里莫遗产涂装
40086,en,Enyo Valimor Legacy Serenity Only SKIN
40086,es,Enyo Valimor Legacy Serenity Only SKIN
40086,de,Enyo Valimor Legacy Serenity Only SKIN
40086,fr,Enyo Valimor Legacy Serenity Only SKIN
40086,ru,Enyo Valimor Legacy Serenity Only SKIN
40086,ko,엔요 '발리모르의 유산' SKIN - 세레니티 전용 (무기한)
40086,ja,エンヨ バリモア・レガシー仕様セレニティー専用SKIN
40086,zh,恩尤级瓦里莫遗产涂装
40081,ko,트리스탄 '발리모르의 유산' SKIN - 세레니티 전용 (무기한)
40081,ru,Tristan Valimor Legacy Serenity Only SKIN
40081,es,Tristan Valimor Legacy Serenity Only SKIN
40081,en,Tristan Valimor Legacy Serenity Only SKIN
40081,fr,Tristan Valimor Legacy Serenity Only SKIN
40081,de,Tristan Valimor Legacy Serenity Only SKIN
40081,ja,トリスタン バリモア・レガシー仕様セレニティー専用SKIN
40081,zh,特里斯坦级瓦里莫遗产涂装
40076,fr,Navitas Valimor Legacy Serenity Only SKIN
40076,es,Navitas Valimor Legacy Serenity Only SKIN
40076,de,Navitas Valimor Legacy Serenity Only SKIN
40076,en,Navitas Valimor Legacy Serenity Only SKIN
40076,ru,Navitas Valimor Legacy Serenity Only SKIN
40076,ko,나비타스 '발리모르의 유산' SKIN - 세레니티 전용 (무기한)
40076,ja,ナビタス バリモア・レガシー仕様セレニティー専用SKIN
40076,zh,纳维达斯级瓦里莫遗产涂装
40071,en,Maulus Valimor Legacy Serenity Only SKIN
40071,es,Maulus Valimor Legacy Serenity Only SKIN
40071,de,Maulus Valimor Legacy Serenity Only SKIN
40071,fr,Maulus Valimor Legacy Serenity Only SKIN
40071,ru,Maulus Valimor Legacy Serenity Only SKIN
40071,ko,마울러스 '발리모르의 유산' SKIN - 세레니티 전용 (무기한)
40071,ja,マウルス バリモア・レガシー仕様セレニティー専用SKIN
40071,zh,毛鲁斯级瓦里莫遗产涂装
40066,fr,Incursus Valimor Legacy Serenity Only SKIN
40066,ru,Incursus Valimor Legacy Serenity Only SKIN
40066,es,Incursus Valimor Legacy Serenity Only SKIN
40066,de,Incursus Valimor Legacy Serenity Only SKIN
40066,en,Incursus Valimor Legacy Serenity Only SKIN
40066,ko,인커서스 '발리모르의 유산' SKIN - 세레니티 전용 (무기한)
40066,ja,インカーサス バリモア・レガシー仕様セレニティー専用SKIN
40066,zh,因卡萨斯级瓦里莫遗产涂装
40061,fr,Imicus Valimor Legacy Serenity Only SKIN
40061,es,Imicus Valimor Legacy Serenity Only SKIN
40061,ru,Imicus Valimor Legacy Serenity Only SKIN
40061,de,Imicus Valimor Legacy Serenity Only SKIN
40061,en,Imicus Valimor Legacy Serenity Only SKIN
40061,ko,이미커스 '발리모르의 유산' SKIN - 세레니티 전용 (무기한)
40061,ja,イミカス バリモア・レガシー仕様セレニティー専用SKIN
40061,zh,伊米卡斯级瓦里莫遗产涂装
40056,es,Atron Valimor Legacy Serenity Only SKIN
40056,ru,Atron Valimor Legacy Serenity Only SKIN
40056,de,Atron Valimor Legacy Serenity Only SKIN
40056,en,Atron Valimor Legacy Serenity Only SKIN
40056,fr,Atron Valimor Legacy Serenity Only SKIN
40056,ko,아트론 '발리모르의 유산' SKIN - 세레니티 전용 (무기한)
40056,ja,アトロン バリモア・レガシー仕様セレニティー専用SKIN
40056,zh,阿特龙级瓦里莫遗产涂装
40051,fr,Nomad Valklear Glory Serenity Only SKIN
40051,es,Nomad Valklear Glory Serenity Only SKIN
40051,de,Nomad Valklear Glory Serenity Only SKIN
40051,en,Nomad Valklear Glory Serenity Only SKIN
40051,ru,Nomad Valklear Glory Serenity Only SKIN
40051,ko,노마드 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
40051,ja,ノマド ヴァルクリア・グローリー仕様セレニティー専用SKIN
40051,zh,游牧者级瓦基尔荣耀涂装
40046,en,Fenrir Valklear Glory Serenity Only SKIN
40046,es,Fenrir Valklear Glory Serenity Only SKIN
40046,de,Fenrir Valklear Glory Serenity Only SKIN
40046,fr,Fenrir Valklear Glory Serenity Only SKIN
40046,ru,Fenrir Valklear Glory Serenity Only SKIN
40046,ko,펜리르 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
40046,ja,フェンリル ヴァルクリア・グローリー仕様セレニティー専用SKIN
40046,zh,芬利厄级瓦基尔荣耀涂装
40041,es,Mastodon Valklear Glory Serenity Only SKIN
40041,de,Mastodon Valklear Glory Serenity Only SKIN
40041,ru,Mastodon Valklear Glory Serenity Only SKIN
40041,fr,Mastodon Valklear Glory Serenity Only SKIN
40041,en,Mastodon Valklear Glory Serenity Only SKIN
40041,ko,마스토돈 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
40041,ja,マストドン ヴァルクリア・グローリー仕様セレニティー専用SKIN
40041,zh,巨象级瓦基尔荣耀涂装
40036,es,Prowler Valklear Glory Serenity Only SKIN
40036,de,Prowler Valklear Glory Serenity Only SKIN
40036,en,Prowler Valklear Glory Serenity Only SKIN
40036,fr,Prowler Valklear Glory Serenity Only SKIN
40036,ru,Prowler Valklear Glory Serenity Only SKIN
40036,ko,프라울러 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
40036,ja,プラウラー ヴァルクリア・グローリー仕様セレニティー専用SKIN
40036,zh,徘徊者级瓦基尔荣耀涂装
40031,ko,레이쓰 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
40031,ru,Wreathe Valklear Glory Serenity Only SKIN
40031,es,Wreathe Valklear Glory Serenity Only SKIN
40031,en,Wreathe Valklear Glory Serenity Only SKIN
40031,fr,Wreathe Valklear Glory Serenity Only SKIN
40031,de,Wreathe Valklear Glory Serenity Only SKIN
40031,ja,ウレス ヴァルクリア・グローリー仕様セレニティー専用SKIN
40031,zh,环绕级瓦基尔荣耀涂装
40026,fr,Mammoth Valklear Glory Serenity Only SKIN
40026,es,Mammoth Valklear Glory Serenity Only SKIN
40026,de,Mammoth Valklear Glory Serenity Only SKIN
40026,en,Mammoth Valklear Glory Serenity Only SKIN
40026,ru,Mammoth Valklear Glory Serenity Only SKIN
40026,ko,맘모스 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
40026,ja,マンモス ヴァルクリア・グローリー仕様セレニティー専用SKIN
40026,zh,猛犸级瓦基尔荣耀涂装
40021,fr,Hoarder Valklear Glory Serenity Only SKIN
40021,es,Hoarder Valklear Glory Serenity Only SKIN
40021,de,Hoarder Valklear Glory Serenity Only SKIN
40021,en,Hoarder Valklear Glory Serenity Only SKIN
40021,ru,Hoarder Valklear Glory Serenity Only SKIN
40021,ko,호더 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
40021,ja,ホーダー ヴァルクリア・グローリー仕様セレニティー専用SKIN
40021,zh,囤积者级瓦基尔荣耀涂装
40016,fr,Ragnarok Valklear Glory Serenity Only SKIN
40016,es,Ragnarok Valklear Glory Serenity Only SKIN
40016,de,Ragnarok Valklear Glory Serenity Only SKIN
40016,en,Ragnarok Valklear Glory Serenity Only SKIN
40016,ru,Ragnarok Valklear Glory Serenity Only SKIN
40016,ko,라그나로크 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
40016,ja,ラグナロク ヴァルクリア・グローリー仕様セレニティー専用SKIN
40016,zh,拉格纳洛克级瓦基尔荣耀涂装
40011,es,Hel Valklear Glory Serenity Only SKIN
40011,de,Hel Valklear Glory Serenity Only SKIN
40011,en,Hel Valklear Glory Serenity Only SKIN
40011,fr,Hel Valklear Glory Serenity Only SKIN
40011,ru,Hel Valklear Glory Serenity Only SKIN
40011,ko,헬 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
40011,ja,ヘル ヴァルクリア・グローリー仕様セレニティー専用SKIN
40011,zh,冥府级瓦基尔荣耀涂装
40006,ru,Nidhoggur Valklear Glory Serenity Only SKIN
40006,es,Nidhoggur Valklear Glory Serenity Only SKIN
40006,de,Nidhoggur Valklear Glory Serenity Only SKIN
40006,en,Nidhoggur Valklear Glory Serenity Only SKIN
40006,fr,Nidhoggur Valklear Glory Serenity Only SKIN
40006,ko,니드호거 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
40006,ja,ニドーグル ヴァルクリア・グローリー仕様セレニティー専用SKIN
40006,zh,尼铎格尔级瓦基尔荣耀涂装
40001,en,Naglfar Valklear Glory Serenity Only SKIN
40001,ru,Naglfar Valklear Glory Serenity Only SKIN
40001,es,Naglfar Valklear Glory Serenity Only SKIN
40001,de,Naglfar Valklear Glory Serenity Only SKIN
40001,fr,Naglfar Valklear Glory Serenity Only SKIN
40001,ko,나글파 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
40001,ja,ナグルファー ヴァルクリア・グローリー仕様セレニティー専用SKIN
40001,zh,纳迦法级瓦基尔荣耀涂装
39996,ko,바르거 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39996,fr,Vargur édition Valklear Glory
39996,ru,Vargur Valklear Glory Serenity Only SKIN
39996,de,Vargur Valklear Glory Serenity Only SKIN
39996,es,Vargur Valklear Glory Serenity Only SKIN
39996,en,Vargur Valklear Glory Serenity Only SKIN
39996,ja,ヴァーガー ヴァルクリア・グローリー仕様セレニティー専用SKIN
39996,zh,恶狼级瓦基尔荣耀涂装
39991,de,Panther Valklear Glory Serenity Only SKIN
39991,fr,Panther Valklear Glory Serenity Only SKIN
39991,ru,Panther Valklear Glory Serenity Only SKIN
39991,en,Panther Valklear Glory Serenity Only SKIN
39991,es,Panther Valklear Glory Serenity Only SKIN
39991,ko,팬서 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39991,ja,パンサー ヴァルクリア・グローリー仕様セレニティー専用SKIN
39991,zh,黑豹级瓦基尔荣耀涂装
39986,ko,타이푼 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39986,fr,Typhoon Valklear Glory Serenity Only SKIN
39986,es,Typhoon Valklear Glory Serenity Only SKIN
39986,en,Typhoon Valklear Glory Serenity Only SKIN
39986,ru,Typhoon Valklear Glory Serenity Only SKIN
39986,de,Typhoon Valklear Glory Serenity Only SKIN
39986,ja,タイフーン ヴァルクリア・グローリー仕様セレニティー専用SKIN
39986,zh,台风级瓦基尔荣耀涂装
39981,ko,템페스트 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39981,de,Tempest Valklear Glory Serenity Only SKIN
39981,en,Tempest Valklear Glory Serenity Only SKIN
39981,fr,Tempest Valklear Glory Serenity Only SKIN
39981,es,Tempest Valklear Glory Serenity Only SKIN
39981,ru,Tempest Valklear Glory Serenity Only SKIN
39981,ja,テンペスト ヴァルクリア・グローリー仕様セレニティー専用SKIN
39981,zh,狂暴级瓦基尔荣耀涂装
39976,ru,Maelstrom Valklear Glory Serenity Only SKIN
39976,es,Maelstrom Valklear Glory Serenity Only SKIN
39976,de,Maelstrom Valklear Glory Serenity Only SKIN
39976,en,Maelstrom Valklear Glory Serenity Only SKIN
39976,fr,Maelstrom Valklear Glory Serenity Only SKIN
39976,ko,마엘스트롬 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39976,ja,メイルストローム ヴァルクリア・グローリー仕様セレニティー専用SKIN
39976,zh,死亡漩涡级瓦基尔荣耀涂装
39971,ko,슬레이프니르 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39971,fr,Sleipnir Valklear Glory Serenity Only SKIN
39971,es,Sleipnir Valklear Glory Serenity Only SKIN
39971,en,Sleipnir Valklear Glory Serenity Only SKIN
39971,ru,Sleipnir Valklear Glory Serenity Only SKIN
39971,de,Sleipnir Valklear Glory Serenity Only SKIN
39971,ja,スレイプニル ヴァルクリア・グローリー仕様セレニティー専用SKIN
39971,zh,斯雷普尼级瓦基尔荣耀涂装
39966,de,Claymore Valklear Glory Serenity Only SKIN
39966,es,Claymore Valklear Glory Serenity Only SKIN
39966,ru,Claymore Valklear Glory Serenity Only SKIN
39966,fr,Claymore Valklear Glory Serenity Only SKIN
39966,en,Claymore Valklear Glory Serenity Only SKIN
39966,ko,클레이모어 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39966,ja,クレイモア ヴァルクリア・グローリー仕様セレニティー専用SKIN
39966,zh,月刃级瓦基尔荣耀涂装
39961,ko,토네이도 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39961,fr,Tornado Valklear Glory Serenity Only SKIN
39961,es,Tornado Valklear Glory Serenity Only SKIN
39961,en,Tornado Valklear Glory Serenity Only SKIN
39961,ru,Tornado Valklear Glory Serenity Only SKIN
39961,de,Tornado Valklear Glory Serenity Only SKIN
39961,ja,トルネード ヴァルクリア・グローリー仕様セレニティー専用SKIN
39961,zh,龙卷风级瓦基尔荣耀涂装
39956,fr,Hurricane Valklear Glory Serenity Only SKIN
39956,es,Hurricane Valklear Glory Serenity Only SKIN
39956,de,Hurricane Valklear Glory Serenity Only SKIN
39956,en,Hurricane Valklear Glory Serenity Only SKIN
39956,ru,Hurricane Valklear Glory Serenity Only SKIN
39956,ko,허리케인 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39956,ja,ハリケーン ヴァルクリア・グローリー仕様セレニティー専用SKIN
39956,zh,暴风级瓦基尔荣耀涂装
39951,en,Cyclone Valklear Glory Serenity Only SKIN
39951,es,Cyclone Valklear Glory Serenity Only SKIN
39951,de,Cyclone Valklear Glory Serenity Only SKIN
39951,fr,Cyclone Valklear Glory Serenity Only SKIN
39951,ru,Cyclone Valklear Glory Serenity Only SKIN
39951,ko,사이클론 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39951,ja,サイクロン ヴァルクリア・グローリー仕様セレニティー専用SKIN
39951,zh,飓风级瓦基尔荣耀涂装
39946,es,Rapier Valklear Glory Serenity Only SKIN
39946,de,Rapier Valklear Glory Serenity Only SKIN
39946,ru,Rapier Valklear Glory Serenity Only SKIN
39946,fr,Rapier Valklear Glory Serenity Only SKIN
39946,en,Rapier Valklear Glory Serenity Only SKIN
39946,ko,레이피어 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39946,ja,レイピア ヴァルクリア・グローリー仕様セレニティー専用SKIN
39946,zh,长剑级瓦基尔荣耀涂装
39941,es,Huginn Valklear Glory Serenity Only SKIN
39941,de,Huginn Valklear Glory Serenity Only SKIN
39941,en,Huginn Valklear Glory Serenity Only SKIN
39941,fr,Huginn Valklear Glory Serenity Only SKIN
39941,ru,Huginn Valklear Glory Serenity Only SKIN
39941,ko,후긴 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39941,ja,フギン ヴァルクリア・グローリー仕様セレニティー専用SKIN
39941,zh,休津级瓦基尔荣耀涂装
39936,ru,Scimitar Valklear Glory Serenity Only SKIN
39936,es,Scimitar Valklear Glory Serenity Only SKIN
39936,de,Scimitar Valklear Glory Serenity Only SKIN
39936,en,Scimitar Valklear Glory Serenity Only SKIN
39936,fr,Scimitar Valklear Glory Serenity Only SKIN
39936,ko,시미터 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39936,ja,シミター ヴァルクリア・グローリー仕様セレニティー専用SKIN
39936,zh,曲剑级瓦基尔荣耀涂装
39931,fr,Broadsword Valklear Glory Serenity Only SKIN
39931,es,Broadsword Valklear Glory Serenity Only SKIN
39931,de,Broadsword Valklear Glory Serenity Only SKIN
39931,en,Broadsword Valklear Glory Serenity Only SKIN
39931,ru,Broadsword Valklear Glory Serenity Only SKIN
39931,ko,브로드소드 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39931,ja,ブロードソード ヴァルクリア・グローリー仕様セレニティー専用SKIN
39931,zh,阔刀级瓦基尔荣耀涂装
39926,ko,배가본드 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39926,fr,Vagabond Valklear Glory Serenity Only SKIN
39926,es,Vagabond Valklear Glory Serenity Only SKIN
39926,de,Vagabond Valklear Glory Serenity Only SKIN
39926,en,Vagabond Valklear Glory Serenity Only SKIN
39926,ru,Vagabond Valklear Glory Serenity Only SKIN
39926,ja,バガボンド ヴァルクリア・グローリー仕様セレニティー専用SKIN
39926,zh,流浪级瓦基尔荣耀涂装
39921,en,Muninn Valklear Glory Serenity Only SKIN
39921,es,Muninn Valklear Glory Serenity Only SKIN
39921,de,Muninn Valklear Glory Serenity Only SKIN
39921,fr,Muninn Valklear Glory Serenity Only SKIN
39921,ru,Muninn Valklear Glory Serenity Only SKIN
39921,ko,무닌 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39921,ja,ムニン ヴァルクリア・グローリー仕様セレニティー専用SKIN
39921,zh,缪宁级瓦基尔荣耀涂装
39916,ko,스태버 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39916,es,Stabber Valklear Glory Serenity Only SKIN
39916,de,Stabber Valklear Glory Serenity Only SKIN
39916,en,Stabber Valklear Glory Serenity Only SKIN
39916,fr,Stabber Valklear Glory Serenity Only SKIN
39916,ru,Stabber Valklear Glory Serenity Only SKIN
39916,ja,スタッバー ヴァルクリア・グローリー仕様セレニティー専用SKIN
39916,zh,刺客级瓦基尔荣耀涂装
39911,ru,Scythe Valklear Glory Serenity Only SKIN
39911,es,Scythe Valklear Glory Serenity Only SKIN
39911,de,Scythe Valklear Glory Serenity Only SKIN
39911,en,Scythe Valklear Glory Serenity Only SKIN
39911,fr,Scythe Valklear Glory Serenity Only SKIN
39911,ko,사이드 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39911,ja,サイス ヴァルクリア・グローリー仕様セレニティー専用SKIN
39911,zh,镰刀级瓦基尔荣耀涂装
39906,en,Rupture Valklear Glory Serenity Only SKIN
39906,es,Rupture Valklear Glory Serenity Only SKIN
39906,ru,Rupture Valklear Glory Serenity Only SKIN
39906,fr,Rupture Valklear Glory Serenity Only SKIN
39906,de,Rupture Valklear Glory Serenity Only SKIN
39906,ko,럽쳐 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39906,ja,ラプチャー ヴァルクリア・グローリー仕様セレニティー専用SKIN
39906,zh,断崖级瓦基尔荣耀涂装
39901,fr,Bellicose Valklear Glory Serenity Only SKIN
39901,es,Bellicose Valklear Glory Serenity Only SKIN
39901,de,Bellicose Valklear Glory Serenity Only SKIN
39901,en,Bellicose Valklear Glory Serenity Only SKIN
39901,ru,Bellicose Valklear Glory Serenity Only SKIN
39901,ko,벨리코즈 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39901,ja,ベリコース ヴァルクリア・グローリー仕様セレニティー専用SKIN
39901,zh,挑战级瓦基尔荣耀涂装
39896,fr,Sabre Valklear Glory Serenity Only SKIN
39896,es,Sabre Valklear Glory Serenity Only SKIN
39896,de,Sabre Valklear Glory Serenity Only SKIN
39896,en,Sabre Valklear Glory Serenity Only SKIN
39896,ru,Sabre Valklear Glory Serenity Only SKIN
39896,ko,세이버 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39896,ja,サーベル ヴァルクリア・グローリー仕様セレニティー専用SKIN
39896,zh,剑齿虎级瓦基尔荣耀涂装
39891,ko,쓰레셔 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39891,fr,Thrasher Valklear Glory Serenity Only SKIN
39891,es,Thrasher Valklear Glory Serenity Only SKIN
39891,de,Thrasher Valklear Glory Serenity Only SKIN
39891,en,Thrasher Valklear Glory Serenity Only SKIN
39891,ru,Thrasher Valklear Glory Serenity Only SKIN
39891,ja,シュラッシャー ヴァルクリア・グローリー仕様セレニティー専用SKIN
39891,zh,长尾鲛级瓦基尔荣耀涂装
39886,ko,탈와르 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39886,en,Talwar Valklear Glory Serenity Only SKIN
39886,fr,Talwar Valklear Glory Serenity Only SKIN
39886,de,Talwar Valklear Glory Serenity Only SKIN
39886,es,Talwar Valklear Glory Serenity Only SKIN
39886,ru,Talwar Valklear Glory Serenity Only SKIN
39886,ja,タルワー ヴァルクリア・グローリー仕様セレニティー専用SKIN
39886,zh,弯刀级瓦基尔荣耀涂装
39881,ko,스틸레토 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39881,fr,Stiletto Valklear Glory Serenity Only SKIN
39881,es,Stiletto Valklear Glory Serenity Only SKIN
39881,en,Stiletto Valklear Glory Serenity Only SKIN
39881,ru,Stiletto Valklear Glory Serenity Only SKIN
39881,de,Stiletto Valklear Glory Serenity Only SKIN
39881,ja,スティレット ヴァルクリア・グローリー仕様セレニティー専用SKIN
39881,zh,短剑级瓦基尔荣耀涂装
39876,fr,Claw Valklear Glory Serenity Only SKIN
39876,es,Claw Valklear Glory Serenity Only SKIN
39876,de,Claw Valklear Glory Serenity Only SKIN
39876,en,Claw Valklear Glory Serenity Only SKIN
39876,ru,Claw Valklear Glory Serenity Only SKIN
39876,ko,클로우 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39876,ja,クロー ヴァルクリア・グローリー仕様セレニティー専用SKIN
39876,zh,利爪级瓦基尔荣耀涂装
39871,ru,Hyena Valklear Glory Serenity Only SKIN
39871,es,Hyena Valklear Glory Serenity Only SKIN
39871,de,Hyena Valklear Glory Serenity Only SKIN
39871,en,Hyena Valklear Glory Serenity Only SKIN
39871,fr,Hyena Valklear Glory Serenity Only SKIN
39871,ko,하이에나 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39871,ja,ハイエナ ヴァルクリア・グローリー仕様セレニティー専用SKIN
39871,zh,土狼级瓦基尔荣耀涂装
39866,en,Hound Valklear Glory Serenity Only SKIN
39866,es,Hound Valklear Glory Serenity Only SKIN
39866,de,Hound Valklear Glory Serenity Only SKIN
39866,fr,Hound Valklear Glory Serenity Only SKIN
39866,ru,Hound Valklear Glory Serenity Only SKIN
39866,ko,하운드 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39866,ja,ハウンド ヴァルクリア・グローリー仕様セレニティー専用SKIN
39866,zh,猎犬级瓦基尔荣耀涂装
39861,en,Cheetah Valklear Glory Serenity Only SKIN
39861,es,Cheetah Valklear Glory Serenity Only SKIN
39861,de,Cheetah Valklear Glory Serenity Only SKIN
39861,fr,Cheetah Valklear Glory Serenity Only SKIN
39861,ru,Cheetah Valklear Glory Serenity Only SKIN
39861,ko,치타 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39861,ja,チーター ヴァルクリア・グローリー仕様セレニティー専用SKIN
39861,zh,猎豹级瓦基尔荣耀涂装
39856,ko,울프 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39856,de,Wolf Valklear Glory Serenity Only SKIN
39856,en,Wolf Valklear Glory Serenity Only SKIN
39856,fr,Wolf Valklear Glory Serenity Only SKIN
39856,ru,Wolf Valklear Glory Serenity Only SKIN
39856,es,Wolf Valklear Glory Serenity Only SKIN
39856,ja,ウルフ ヴァルクリア・グローリー仕様セレニティー専用SKIN
39856,zh,猎狼级瓦基尔荣耀涂装
39851,fr,Jaguar Valklear Glory Serenity Only SKIN
39851,es,Jaguar Valklear Glory Serenity Only SKIN
39851,de,Jaguar Valklear Glory Serenity Only SKIN
39851,en,Jaguar Valklear Glory Serenity Only SKIN
39851,ru,Jaguar Valklear Glory Serenity Only SKIN
39851,ko,재규어 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39851,ja,ジャガー ヴァルクリア・グローリー仕様セレニティー専用SKIN
39851,zh,美洲虎级瓦基尔荣耀涂装
39846,ko,비질 '발크리어 글로리' SKIN - 세레니티 전용 (무기한)
39846,es,Vigil Valklear Glory Serenity Only SKIN
39846,en,Vigil Valklear Glory Serenity Only SKIN
39846,fr,Vigil Valklear Glory Serenity Only SKIN
39846,ru,Vigil Valklear Glory Serenity Only SKIN
39846,de,Vigil Valklear Glory Serenity Only SKIN
